Contract ID,Customer ID,Name,Age,Income,Occupation,Start Date,Term (Months),Monthly Payment,Total Amount,Asset Category,Vehicle Type,Payment Status,Missed Payments,Manufacture Year,Mileage (km),Chassis Number,Engine Number,End Date,Down Payment,Work Province,Brand,Model,NCB Score
ad84c4ad-a8e2-47cf-9df3-e26f7498f848,3917f45a-6c2e-4b9a-89ea-af98f43831cc,เกษมชัย ติระคมน์,28,49882,เกษตรกร,2024-08-14,24,13642,327408,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,Late,3,2020,123408,CHS90IEQ3NRARZVM,ENG6364104216,2026-08-04,51331.44,สมุทรปราการ,Toyota,Commuter,823
9236ac26-1dc4-43fe-ab85-8072e87ca6f8,6e1d239b-4f7c-429f-8d1f-d872a68b6c38,ปุณณรัตน์ หนุนสุข,59,29981,เจ้าของกิจการ,2023-05-19,24,13827,331848,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,Late,5,2016,46001,CHSRG722HSG02Y8R,ENG5715025343,2025-05-08,71460.79,สงขลา,Yamaha,D-Max,688
c8cde78a-b651-443a-b4df-d51603864026,99ea3e54-836c-4c42-b207-7441e93e2827,เจษฎากร มิ่งขวัญ,49,39534,พนักงานบริษัท,2024-09-03,48,6925,332400,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,3,2013,10411,CHSDJLHAV4IYBKLA,ENG3626820252,2028-08-13,42697.26,พิษณุโลก,Nissan,MT-15,840
5d9cad78-5082-43a1-a438-8bd9c389594e,dd5cb589-cce6-4af0-8d1f-9f1008d2ae1b,อุลัยพร นิลสลัว,58,72306,เกษตรกร,2023-06-02,24,4538,108912,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,Late,3,2010,74028,CHSQM9E27UDRCJXG,ENG3392308244,2025-05-22,13042.94,สมุทรปราการ,Honda,Raider R150,744
20ab5b73-ae24-4172-8a22-c2a1575fd0a2,2f74bc13-0573-4699-9b2f-9eded5ce2634,สายสุรีย์ สังข์กรด,47,71578,พนักงานบริษัท,2024-03-08,48,3843,184464,รถยนต์,รถตู้,On Time,1,2016,27712,CHS2J996S8W85JU0,ENG4101949647,2028-02-16,50839.99,นครราชสีมา,Nissan,Ninja 400,782
b630c195-2e96-416a-8adc-ad0338f33ac6,f08350ca-07a9-4658-8324-407d679ea8ad,โสภณ ดำริห์ชอบ,64,36241,ข้าราชการ,2023-09-30,48,12489,599472,รถจักรยานยนต์,เก๋ง,Default,1,2019,25068,CHSNWQSMXNSNB2DH,ENG8009481479,2027-09-09,151174.67,ภูเก็ต,Toyota,D-Max,586
4059d2bf-c550-4fe7-bb2d-f188f68739d8,c54da7ca-ee15-4f1b-acb2-86296a440063,นิชนันท์ นิระหานี,45,63256,พนักงานบริษัท,2024-01-18,24,16722,401328,รถยนต์,มอเตอร์ไซค์ใหญ่,Late,1,2011,85734,CHSI4GY2R3JI6D1I,ENG5580765740,2026-01-07,52311.68,ชลบุรี,Isuzu,CBR500R,375
4f9aa7d9-520a-404c-9a48-030011f21b05,8c6f570f-30fc-4959-acd6-d15882b3a31e,สนั่น แก้วอยู่,32,21853,เจ้าของกิจการ,2023-12-26,48,13600,652800,รถยนต์,มอเตอร์ไซค์ใหญ่,Late,1,2017,174031,CHS1M71WZQ826TSK,ENG0854684100,2027-12-05,120794.74,กรุงเทพมหานคร,Kawasaki,MT-15,433
004db1bd-1fc0-4e24-aee6-85ef03e0a6a3,2766c48a-2dc8-4fc8-bc3d-9579867bdf68,จักรีรัตน์ นกทอง,23,57753,เจ้าของกิจการ,2024-02-26,48,17566,843168,รถยนต์,กระบะ,Late,0,2021,29957,CHS7PUZ5BDBN02AA,ENG5494910952,2028-02-05,95242.49,ชลบุรี,Suzuki,Jazz,322
c49734b3-49d4-47ce-8bdb-273d6115ec64,919b1c37-48dc-47b7-8110-d89da6984e2b,เพ็ญพรรษา คำลือ,47,17378,เกษตรกร,2024-12-29,36,19680,708480,รถยนต์,เก๋ง,Default,1,2022,177743,CHSIW41T9QGHGBCB,ENG4855232023,2027-12-14,75016.05,นนทบุรี,Suzuki,BT-50,850
52611726-725b-4c49-a90f-78e5b0585483,19017d11-d83d-41f7-80c1-a85805cb2a19,สิรวัฒน์ หอมสิน,45,16862,เจ้าของกิจการ,2024-06-26,12,6335,76020,รถยนต์,มอเตอร์ไซค์เล็ก,Late,2,2020,103254,CHSUJALQ3BGS5Y8W,ENG4256231864,2025-06-21,19515.71,นนทบุรี,Mazda,Wave 110i,592
19904910-cb5c-4dd5-aba2-a6b5e7d6aec4,394051ec-2f15-41b8-86a4-5be95f4dfe35,กระสุน ธัญเสถียร,49,39878,เกษตรกร,2024-02-12,48,15055,722640,รถยนต์,กระบะ,Default,1,2020,163894,CHSJ1AOJ195FTJ4V,ENG4016688469,2028-01-22,195949.98,อุบลราชธานี,Mazda,Mazda3,498
a324ba32-f05e-4eee-9d56-c14eb486510b,de7b78cd-e7e8-4e51-ad21-09fb154ee615,เฉลิมรัตน์ ถ้วนศรี,21,33669,เกษตรกร,2023-07-31,60,12589,755340,รถยนต์,กระบะ,Late,1,2014,147083,CHSQ8VPE4TB8JNZF,ENG6712037980,2028-07-04,197594.23,ระยอง,Honda,Ninja 400,583
839787bb-d5c0-4370-86c5-3a7e63d7866e,3ab652c4-7a79-4583-8f4e-d1cd659a69ca,พิพิธธน หนุนสุข,37,60892,ฟรีแลนซ์,2023-10-16,48,9488,455424,รถยนต์,รถตู้,Default,4,2023,168134,CHSX55PRSH6V6S12,ENG5186926313,2027-09-25,119220.84,กรุงเทพมหานคร,Toyota,Finn,663
4d6d6e35-d2d9-4b12-8a2a-ec82ceb2fe25,126878ea-7c04-42ef-b78c-bdf4561fdf5a,พิมพ์ประภา พรมอ่อน,48,80324,ฟรีแลนซ์,2023-05-02,24,13810,331440,รถยนต์,รถตู้,Late,5,2015,171334,CHS573FI7R5D20OF,ENG4330554189,2025-04-21,72429.23,พิษณุโลก,Toyota,Burgman 125,826
37b52c8b-e8a1-4202-91b5-69d7f71cc91f,0c5adbb2-63fd-4510-acc8-3e292387b962,พรเบญญา ฉิมพาลี,59,53461,เจ้าของกิจการ,2025-01-25,36,3406,122616,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,Default,1,2023,151333,CHSHF53S0RCNG1K6,ENG5813143169,2028-01-10,31957.21,นนทบุรี,Nissan,MU-X,550
2204dfd8-08e0-4db9-b5ab-c75278cbebe5,ad8ebc81-17cf-4e6f-aecc-03aeff5e8e72,ทินพร น้ำทิพย์,41,91826,ฟรีแลนซ์,2024-03-11,12,11996,143952,รถยนต์,กระบะ,Default,2,2013,98794,CHS25YHXSL15UZ13,ENG9608122499,2025-03-06,40361.98,ปทุมธานี,Nissan,Burgman 125,323
27830ba4-edac-4999-946b-88d7ca750ea5,d48a16ec-fe7f-45cc-9ad5-78819b14e5f8,ทองสิริ นาฏคายี,50,15533,ข้าราชการ,2024-04-04,60,8364,501840,รถจักรยานยนต์,รถตู้,On Time,4,2013,159035,CHSZA0OZOGAR6E90,ENG5663411530,2029-03-09,74857.67,ชลบุรี,Nissan,Finn,657
d419291f-9edf-4e78-b532-560a4b654389,309640ae-e3f1-429d-8243-49693f0f01ad,วิชชากร เพียยา,55,27487,พนักงานบริษัท,2023-05-16,12,6344,76128,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,Late,5,2016,86984,CHSA2GCUQW18CMWP,ENG7026619999,2024-05-10,16302.09,กรุงเทพมหานคร,Isuzu,Urvan,481
66daf260-2019-4a6d-a4b1-77fca4d7402e,d3c96a74-f2ab-43e3-8835-015bc725cbca,เกียรติก้อง น้ำทิพย์,42,21193,ฟรีแลนซ์,2024-11-08,12,13108,157296,รถยนต์,เก๋ง,Late,2,2012,163642,CHS856GBJSJ9QBBZ,ENG7280919392,2025-11-03,23901.79,กรุงเทพมหานคร,Nissan,Mazda3,697
70bc1b36-c1b1-42f5-a86a-0e8f7eeb2d4b,fb5298fc-052d-44be-b348-1eea24ff823e,กันตวรรณ ชุมวระ,61,79956,ข้าราชการ,2025-04-08,36,9670,348120,รถจักรยานยนต์,เก๋ง,On Time,2,2022,41735,CHS9MDMTI9C00475,ENG0763020417,2028-03-23,102738.46,อุบลราชธานี,Suzuki,Hilux Revo,306
a867ec8a-8af6-4be1-bd8e-0533ba17323f,0efb194e-db76-44a8-841e-9b9c3ca4a19f,นุจรี ดิสกะประกาย,25,98748,ฟรีแลนซ์,2024-01-18,36,19868,715248,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,3,2012,90621,CHSNXDZWTTB9868U,ENG9139501415,2027-01-02,209980.66,อุบลราชธานี,Honda,MU-X,835
6042fe5f-2e06-417d-9632-b534105da9dc,aae834ee-4e0b-404a-9957-b28383d17e07,กุลภาวลัย แถมธน,65,32074,เกษตรกร,2024-04-04,12,13270,159240,รถจักรยานยนต์,กระบะ,Late,0,2018,124013,CHSJZBREZ6FGKSEJ,ENG2335547832,2025-03-30,47682.84,ชลบุรี,Yamaha,Almera,667
4a1660cc-7db4-407c-b229-ea89daa4a74c,47de840d-27a7-4c92-bd0a-09b384b5381a,วาสุเทพ ถนอมมนุษย์,56,89296,ข้าราชการ,2023-08-19,12,9681,116172,รถยนต์,รถตู้,On Time,2,2014,59433,CHSGJROIPEG9QB7B,ENG5232801961,2024-08-13,13803.38,ชลบุรี,Mazda,MT-15,709
494b321b-734d-4875-a750-1f681d7035f3,fd12017b-5665-4a8a-b2c0-fa8d056b1d8e,อรุณี ทองแท้,33,22728,เกษตรกร,2024-12-28,48,16844,808512,รถยนต์,มอเตอร์ไซค์เล็ก,Default,4,2021,104951,CHSEMNMWB9JQOHKR,ENG6864268551,2028-12-07,166883.48,นนทบุรี,Toyota,Raider R150,749
9b92f969-5987-43a8-a0a4-6bde43273e93,2aa51b66-d992-4a48-99e8-a4e27e735a60,จรรยพร ศรีวงค์,57,23535,เจ้าของกิจการ,2023-04-26,48,12014,576672,รถยนต์,กระบะ,Late,0,2023,126069,CHS4D1VZB1Y9AWOT,ENG8103486546,2027-04-05,131064.56,อุบลราชธานี,Suzuki,Aerox,316
8c9fabd1-231a-4f1e-a188-c1b65357d55c,2d1be684-2a6a-4619-b596-9a003bdbe3f1,ขวัญรุ้ง ปรีชากุลเศรษฐ์,30,86027,ข้าราชการ,2023-11-24,36,7533,271188,รถยนต์,เก๋ง,Late,0,2021,37275,CHSOXLH2SCGOXH3E,ENG8275311275,2026-11-08,54318.35,สุราษฎร์ธานี,Yamaha,Navara,486
eb0ce4d9-0cd3-4ad0-872e-a6e8aa69f43d,9429b47e-d30b-40f4-afd5-1364c5c54c8c,อธิตยา นุตตาร,47,59667,ข้าราชการ,2024-06-01,24,8562,205488,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,5,2022,46752,CHSLTJIIEP05J0G6,ENG3565535911,2026-05-22,46993.58,ขอนแก่น,Honda,Finn,467
96d43b69-7a2d-4de1-809c-1fa3b76745ea,f6de376d-63ce-4128-a8ca-9eca091cb755,สรายุทธ บินดี,29,74688,เจ้าของกิจการ,2023-05-14,36,13951,502236,รถยนต์,มอเตอร์ไซค์เล็ก,On Time,3,2023,165395,CHSHBRGTG1QROZ31,ENG2354226024,2026-04-28,78660.91,สมุทรปราการ,Isuzu,Hilux Revo,596
1fc02d2e-cd6b-4ca5-83a2-aea9aeae589d,4f1e81db-09b2-4531-b5a8-6cbcd075919a,วิทูลย์ ธรรมฤดี,29,66386,พนักงานบริษัท,2023-07-17,12,12588,151056,รถจักรยานยนต์,รถตู้,On Time,2,2012,108984,CHSNVKDW0NX9EYGQ,ENG1756636838,2024-07-11,21272.1,อุบลราชธานี,Yamaha,Hilux Revo,418
09801dc8-5597-4518-b0da-529b33d57ad9,cd1850ff-1016-44d1-81f5-df3ebe4649e5,ภูวรา บุญส่ง,35,73420,เจ้าของกิจการ,2023-05-24,12,13158,157896,รถยนต์,กระบะ,Default,2,2016,46907,CHS29GPZKYDHRUWD,ENG2976645838,2024-05-18,41031.03,ปทุมธานี,Isuzu,BT-50,544
b9a61492-a35e-416c-bec8-96f6916b043e,2ef1b846-b9f3-47cc-b2bd-70cf085afc47,เบญญาทิพย์ นุชแนวนุ่ม,22,33206,พนักงานบริษัท,2023-05-11,36,7641,275076,รถยนต์,กระบะ,Late,0,2017,99807,CHSECJMMQZGXCG6T,ENG5169754504,2026-04-25,73726.51,นนทบุรี,Suzuki,Vios,304
480c895d-3125-476f-8f92-6ad0933fa877,86e29178-0f0e-46da-8de2-764dfd4a0ff0,ประจิน บุนยาภิสนท์,40,99725,ข้าราชการ,2024-07-10,12,11634,139608,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,1,2021,98394,CHSNSCNQK38EA9XT,ENG9045463841,2025-07-05,39768.57,นครศรีธรรมราช,Honda,City,526
3392890f-6864-4a70-937d-af8078a16491,79fd678e-ac92-4a1f-903d-ee18d0fc699d,สมนึก ยะผา,44,96534,พนักงานบริษัท,2023-09-22,60,7011,420660,รถยนต์,มอเตอร์ไซค์ใหญ่,On Time,3,2022,94966,CHSTOIGBZZWTL2QS,ENG7580537532,2028-08-26,86778.76,อุบลราชธานี,Toyota,Almera,561
928f8aad-e510-4775-87ed-f050f5d9f202,05f0ea94-ed64-4571-b393-72929bc4daec,ทรรศนชัย นวลเพ็ง,21,69157,เกษตรกร,2023-10-26,24,5096,122304,รถยนต์,เก๋ง,Default,3,2020,84941,CHSEVGD0K2DTUSHT,ENG4212232530,2025-10-15,25977.01,สุราษฎร์ธานี,Yamaha,Civic,549
3e0582d1-3147-4d8a-9330-c0b07322b085,e18b9ef0-a955-49c2-b774-8095e2dbc1ce,ณัฐญาดา นิละทัต,23,36490,พนักงานบริษัท,2023-12-26,48,17277,829296,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,Late,3,2023,19238,CHSBL1K6JJSQY13M,ENG7778293735,2027-12-05,133649.7,เชียงใหม่,Isuzu,Mazda3,525
526a363a-79ed-4f89-9557-602ed42c95d5,3873bd75-b33e-428b-aabe-eb8b3005860a,นพ ศิวะวรเวท,43,79402,ฟรีแลนซ์,2024-10-25,24,14932,358368,รถจักรยานยนต์,กระบะ,Late,4,2013,160055,CHSY8GDFGNFO6LPR,ENG5778138335,2026-10-15,46721.07,ชลบุรี,Toyota,Ninja 400,582
0fe9e029-507d-4a02-b05d-dbdd8245bee1,c36905cd-3fb7-453c-8e7e-47d679d4bdac,วันฉัตร เยาวธนโชค,33,31644,เกษตรกร,2025-02-17,36,16473,593028,รถยนต์,กระบะ,On Time,2,2019,66407,CHSOMH7FUP8A5AQH,ENG1879089147,2028-02-02,66452.48,ชลบุรี,Nissan,Mazda3,732
e7bf318c-b902-46cb-b26f-3cc99a5719a7,b770a4b1-d985-4d3b-9e84-fa5434e4dc4f,ณภัทร ภูภักดี,39,93901,ฟรีแลนซ์,2024-11-15,36,4433,159588,รถยนต์,มอเตอร์ไซค์ใหญ่,Default,0,2023,136866,CHS77YTO7MLYHJSU,ENG6722396349,2027-10-31,47409.63,นนทบุรี,Nissan,Mazda3,819
784e6b19-4270-46c4-8259-2c786f92dfd7,2cead34e-c63a-439b-9a56-ecb8bed4f0d7,อัญธิกา ถาวรายุศม์,60,48429,ฟรีแลนซ์,2023-05-24,24,6285,150840,รถยนต์,กระบะ,On Time,0,2015,168505,CHSJG8SMGIRZZ4YL,ENG5632177341,2025-05-13,29413.05,นครราชสีมา,Nissan,Aerox,312
27cf5e3e-cc0d-457c-bd46-07be44f641f1,34c81cd8-0752-472d-9d7e-766e2f43a29f,ทิมาภรณ์ ถนัดภาษา,53,35263,ข้าราชการ,2024-01-22,36,18239,656604,รถยนต์,มอเตอร์ไซค์เล็ก,Default,4,2013,13735,CHSDAZPZU6E3H98U,ENG0961346909,2027-01-06,106790.69,เชียงใหม่,Yamaha,Navara,736
03ee70d7-284e-4bb8-aace-00538edb01b2,a714ddd1-0520-4232-8267-9ce51fdf2fc0,มณียา ทองปากน้ำ,24,76771,ฟรีแลนซ์,2023-12-21,24,18201,436824,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,Late,0,2010,32550,CHSANK3WV4MN8VIU,ENG9440458426,2025-12-10,130672.9,นครราชสีมา,Yamaha,Wave 110i,466
df276f10-fdb1-4afd-bf43-da9b308f7766,e8bcc4c4-d0f7-46f6-9bab-d2d9ca3edd47,นัสรุน กุมารบุญ,49,32420,พนักงานบริษัท,2024-07-24,48,7533,361584,รถยนต์,เก๋ง,Default,2,2015,151751,CHSJWKK9VSEHCF05,ENG0195167374,2028-07-03,61865.77,สุราษฎร์ธานี,Honda,Vios,607
1507e7ff-6871-446a-b1e6-d1d85e967f80,037a1dff-d771-41af-9af7-bfb7e0de413d,ชิดชนก งามพิเชษฐ์,55,20809,เกษตรกร,2024-12-17,12,15298,183576,รถยนต์,มอเตอร์ไซค์ใหญ่,On Time,1,2017,197974,CHSCZGRTFM64JZS6,ENG3098964473,2025-12-12,45165.34,อุบลราชธานี,Nissan,Ninja 400,662
f35d9230-d40c-4812-b91e-ba882740b9ac,ab6e4bba-c850-47e3-adb7-f85f823fbfe6,วิชชากร สันตะวงศ์,36,85754,พนักงานบริษัท,2024-03-23,24,8359,200616,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,Default,4,2011,188786,CHS3ZT3U3LSN795A,ENG2973659856,2026-03-13,30412.28,นครศรีธรรมราช,Kawasaki,Z300,612
b6f6e156-988f-4776-bd40-188d7b7d2dc5,0bb02b66-2606-43f5-b483-feee3be6c28e,สุพัตร หนุนสุข,62,85119,พนักงานบริษัท,2023-04-22,36,16326,587736,รถยนต์,มอเตอร์ไซค์เล็ก,On Time,1,2011,57624,CHSJG058I7K4H6TC,ENG1250366490,2026-04-06,175635.05,สุราษฎร์ธานี,Mazda,Finn,470
f7771ab1-a5c8-4e33-8e67-019b7465f407,50954263-ca31-49c2-a0f2-00eb6266c7c5,พิมพ์สุดา นาถะพินธุ,63,58916,ฟรีแลนซ์,2024-09-11,48,12071,579408,รถยนต์,มอเตอร์ไซค์ใหญ่,Late,2,2020,185396,CHSORUN27D83RBVM,ENG3590404006,2028-08-21,163468.66,กรุงเทพมหานคร,Kawasaki,BT-50,681
32583ed3-4a8d-4aeb-a91b-eeb98c00dd87,2dbb3e30-8411-4ca9-93b1-00ceb49ef73a,จิฬาภรณ์ สุวรรณหงษ์,34,31836,ฟรีแลนซ์,2023-09-07,60,8521,511260,รถยนต์,มอเตอร์ไซค์ใหญ่,Late,4,2019,74688,CHSGT9FU07U6B9VV,ENG4456138241,2028-08-11,74884.6,นนทบุรี,Honda,Wave 110i,473
2bbbd9e8-714c-4864-a910-943aa1ec9841,3665f825-0e08-4dbd-a693-92d2566b49a4,อัญชิษฐา ไม้แดง,32,27505,ข้าราชการ,2024-03-09,48,4871,233808,รถจักรยานยนต์,เก๋ง,Late,3,2014,50807,CHS4PB1FVEIRR8NK,ENG1480565447,2028-02-17,44754.04,นครราชสีมา,Suzuki,BT-50,364
100ae035-8fe4-4771-bdd4-05cdf59eee28,da17f1b2-48b3-4d8e-b705-473d32711824,เจตธนากร นิลวิมล,64,30800,ข้าราชการ,2023-08-28,12,5136,61632,รถยนต์,เก๋ง,On Time,2,2023,180740,CHSHNY5EJL578G40,ENG5297636343,2024-08-22,17184.25,เชียงใหม่,Mazda,Almera,328
8282211e-bf73-476f-8cad-41654207d2ca,6ef5f523-935f-484b-81ce-211e51d4d2cd,ฐิติกุล ดวงทับทิม,35,56396,พนักงานบริษัท,2024-08-23,24,7327,175848,รถยนต์,กระบะ,Late,1,2020,190725,CHSVQ9R6C5VB2VMU,ENG3311088091,2026-08-13,49874.81,ชลบุรี,Isuzu,Burgman 125,812
f16fab73-6f03-4320-88fd-d3f77a4e9798,a62bcea0-5837-456e-bb93-d17b3cc1cab3,พีรภัทร์ ทัศนสุทธิ,45,59211,เจ้าของกิจการ,2024-05-10,48,19634,942432,รถยนต์,มอเตอร์ไซค์เล็ก,Late,4,2020,132963,CHS2SV0FA4TSAIN8,ENG9974044121,2028-04-19,264103.26,นครราชสีมา,Yamaha,PCX 160,783
473b7661-6110-44f1-bb6a-ed96f5078a1b,f3d1199a-bd51-448e-a01a-8552477e88e9,มาโนชญ์ ขอหมั่นกลาง,29,95286,เกษตรกร,2023-11-07,36,14219,511884,รถยนต์,มอเตอร์ไซค์เล็ก,On Time,0,2015,174689,CHSY4PZY9OQPRHNG,ENG6831642178,2026-10-22,141811.68,กรุงเทพมหานคร,Isuzu,Raider R150,466
d786cf68-1d96-43b1-8ad3-f3f526c297ed,259e3d1c-1931-4b11-9ac2-6dea7e57e01d,อลิษา ถนอมกุลบุตร,35,41926,ข้าราชการ,2024-03-12,48,16315,783120,รถยนต์,มอเตอร์ไซค์ใหญ่,Late,2,2013,159824,CHSQKMLTTQM2XOIZ,ENG2183187420,2028-02-20,214108.45,นนทบุรี,Suzuki,D-Max,408
4932bbe8-5dfc-497c-9e17-ac6026d25ca9,98ce12ef-fc66-49b5-a018-9eab07f7a896,วิชา ตรีเภรินทร์,45,40441,ข้าราชการ,2024-06-05,36,10586,381096,รถจักรยานยนต์,รถตู้,Late,5,2013,132536,CHS2KTLBWVG4WK4N,ENG5021211710,2027-05-21,81176.16,อุบลราชธานี,Suzuki,MU-X,747
ff8225ec-d145-4f0c-b04a-c582510282e1,5b7a07c7-48fe-42e3-99c7-26ccde78ec0a,มัตติกา ดำริห์ชอบ,41,49836,เกษตรกร,2024-10-14,24,8901,213624,รถยนต์,มอเตอร์ไซค์ใหญ่,Default,4,2020,53003,CHST1GDV22IKRD36,ENG4655452354,2026-10-04,45186.49,พิษณุโลก,Toyota,PCX 160,823
fe38ba0e-28b8-410b-ac4b-67fd6b78e800,6bebca79-2fff-4771-8322-6e2ddcfcb778,พิไลพร ธาราธร,27,35308,พนักงานบริษัท,2025-01-30,48,7830,375840,รถจักรยานยนต์,กระบะ,On Time,2,2020,192316,CHSDDC5YZALY9JBT,ENG7384886969,2029-01-09,37595.67,นนทบุรี,Isuzu,Almera,699
ebd3b950-fe05-4f21-bd62-73e17eb90cc3,ac496c6a-ce6c-4e38-a1e9-789f485f876f,วีระวัฒน์ ไทยแท้,27,37508,เกษตรกร,2023-08-13,48,19070,915360,รถจักรยานยนต์,มอเตอร์ไซค์เล็ก,Late,4,2020,199626,CHSSGOP0EZRQV8I6,ENG5084829479,2027-07-23,98511.48,สุราษฎร์ธานี,Mazda,Wave 110i,349
8a67de1d-32e1-44dd-b447-8954b3ef5425,8f48c1e0-964e-49e0-b874-e2a926a8ff3a,ธัญญามาศ นานายน,45,26663,ฟรีแลนซ์,2023-05-13,12,12256,147072,รถจักรยานยนต์,กระบะ,Default,4,2019,144272,CHS6NGQ48Q3TWCMT,ENG2939645507,2024-05-07,36611.13,นนทบุรี,Honda,Mazda2,440
5a49c8ab-6a4c-4cca-bc04-e71372330b18,f51d8a4c-2b16-4d4c-af74-ddd7bf6e71a5,สิริ ขันธุลา,21,69283,พนักงานบริษัท,2024-12-25,12,18725,224700,รถยนต์,มอเตอร์ไซค์เล็ก,Default,4,2020,184623,CHS45CUHKSLJJNKE,ENG8969992868,2025-12-20,37781.7,สุราษฎร์ธานี,Suzuki,Raider R150,806
32746abb-38d6-470a-bdaf-00202b9bfe00,aa385c45-a765-4c79-8e84-85481b09c5fe,เบญญาทิพย์ ตวงทอง,60,27967,เกษตรกร,2024-01-21,24,4326,103824,รถจักรยานยนต์,รถตู้,Late,1,2010,16839,CHS208SGALHUD1SC,ENG1130465520,2026-01-10,20952.87,กรุงเทพมหานคร,Honda,Burgman 125,771
8e683303-a91c-47e4-ac6f-8577dfe11efb,b32ee29a-6b8d-40e2-92b8-b159e47b8ccc,เทพนารี เนื้อนุ่ม,55,53399,พนักงานบริษัท,2024-08-17,24,11678,280272,รถยนต์,มอเตอร์ไซค์ใหญ่,Late,3,2019,23205,CHS9VVIC27QD7HSO,ENG1983014148,2026-08-07,66983.57,กรุงเทพมหานคร,Mazda,Navara,381
fecf67bb-3d44-4c73-8be6-67c869122b77,ea6a445b-6110-45f1-83e5-c1e0e2a9bced,พันเกล้า บุญศล,29,89330,ฟรีแลนซ์,2024-05-05,48,15559,746832,รถจักรยานยนต์,มอเตอร์ไซค์ใหญ่,On Time,0,2012,50794,CHSK8GNI18NRJ0LH,ENG2451375850,2028-04-14,185361.64,พิษณุโลก,Toyota,Mazda3,394
e48702b5-df6f-40b6-80bc-ed33cab3aaa9,edb3e7a9-c285-414a-92a8-837256389ecb,ภูวฤณ ตรีครุธพันธุ์,36,78486,เจ้าของกิจการ,2023-10-25,24,5683,136392,รถยนต์,รถตู้,Late,1,2013,152446,CHSCQUYPZN3IN6L3,ENG1187013023,2025-10-14,29615.35,นนทบุรี,Suzuki,City,523
df884444-aae2-4e8d-b1ee-ed4491308ba0,9b96ef65-7653-4a58-8ef8-52750eb59760,เฉลิมรัฐ นักรบ,50,86621,พนักงานบริษัท,2024-11-23,48,9911,475728,รถยนต์,เก๋ง,Late,0,2022,18619,CHS8H7S6NKBIMO0B,ENG6018349554,2028-11-02,87383.37,ขอนแก่น,Honda,PCX 160,309
afd5f8c7-31f5-4045-83b3-263e7e65aa7b,740318d2-e4f9-41bc-88cf-90eb475ec722,พิมพ์ประภา แนวพนิช,64,59610,เจ้าของกิจการ,2024-03-28,60,3105,186300,รถยนต์,มอเตอร์ไซค์ใหญ่,On Time,5,2017,42976,CHSTX3I3VY4DPH0C,ENG7880163462,2029-03-02,36504.39,กรุงเทพมหานคร,Mazda,City,612
3e81fb34-886f-4eb2-9fcf-8a85026337b9,8c3cafe9-9e5d-42f4-b394-3ddf7b348900,อาซือมะ ตรีเภรินทร์,54,32137,ข้าราชการ,2024-03-29,36,18090,651240,รถยนต์,มอเตอร์ไซค์ใหญ่,On Time,0,2014,86054,CHSXOQX0UITS2HLX,ENG8047146793,2027-03-14,100083.81,ปทุมธานี,Honda,Mazda3,426
2ac84c82-d9ff-4cbe-b5d7-0b864a788c52,068c42a3-a5bf-4739-8fe8-f5e5e95da825,สุรนีย์ แจ้งสว่าง,24,40034,ข้าราชการ,2023-08-20,24,15258,366192,รถยนต์,มอเตอร์ไซค์ใหญ่,On Time,5,2022,10270,CHS0RVAURPHQ2RY7,ENG3231685716,2025-08-09,40893.73,เชียงใหม่,Nissan,Raider R150,559
2fbdde71-59ce-43bd-b333-414b7730f066,8559e57c-d995-4108-85c6-051941be1f31,ธัญญกัญญา ทองเนื้อดี,31,68830,พนักงานบริษัท,2025-04-04,24,15259,366216,รถจักรยานยนต์,รถตู้,Late,3,2015,152873,CHS6CXDAC7JGRP9Q,ENG4380862159,2027-03-25,65939.18,ระยอง,Mazda,D-Max,635
00e604a4-af8c-40fb-85c3-047fe6d57135,327fa6aa-3012-4459-be84-5fcc700d3df0,พุทธ ทัศนสุทธิ,34,39524,ฟรีแลนซ์,2025-04-14,36,4346,156456,รถยนต์,รถตู้,Default,5,2018,139529,CHS3PW9VLELXN8AP,ENG2841108992,2028-03-29,19135.89,พิษณุโลก,Kawasaki,Mazda2,587
592cec2d-a098-40af-baf0-e0bdf745dc76,e855183e-9cff-4aa2-a4cf-26351c6a1d94,ดารุนี ถมังรักษสัตว์,27,88979,ฟรีแลนซ์,2025-02-27,24,14302,343248,รถยนต์,กระบะ,Default,5,2020,40290,CHSQ0ZA888EMKINU,ENG2661535804,2027-02-17,51390.82,นครศรีธรรมราช,Nissan,Ninja 400,307
